0.5253346609138179,0.9300754088727843,0.3660435536712276,25945.0
0.09358825393472062,0.05111341871466482,0.55375,1600.0
0.5507613529173966,0.9155913978494624,0.39383310849874736,25945.0
0.07317208785098693,0.04015868172108636,0.41125,1600.0
0.8442704503179478,0.9619498250283405,0.7522451339371748,25945.0
0.18699186991869918,0.11411245865490628,0.5175,1600.0
0.5037430167597765,0.9149670218163369,0.3475428791674696,25945.0
0.07900466562986004,0.0430751837196156,0.47625,1600.0
0.5598599137931034,0.9298434004474273,0.40050105993447677,25945.0
0.09081803005008347,0.04984728161270617,0.51,1600.0
0.49090397071247543,0.9112388917929953,0.3359414145307381,25945.0
0.07671092951991827,0.04176863181312569,0.469375,1600.0
0.5905916458031362,0.93375,0.43187512044709964,25945.0
0.09390492855059786,0.051785139916371827,0.503125,1600.0
0.4414046549612086,0.9072053710586261,0.2916554249373675,25945.0
0.07940780619111709,0.043011872526556964,0.51625,1600.0
0.5471164309031556,0.9298196948682386,0.38758913085372904,25945.0
0.09176213857064922,0.050268977884040646,0.525625,1600.0
0.5418563445549952,0.9254189944134078,0.38307959144343806,25945.0
0.08682423254550393,0.047545373400773576,0.499375,1600.0
