0.5735901329284212,0.9285837502156288,0.4149547118905377,25945.0
0.08797219531650617,0.0483982195473638,0.4825,1600.0
0.6494348153730218,0.9323476379372521,0.49824629022933126,25945.0
0.08664921465968586,0.048391812865497076,0.41375,1600.0
0.5454594918113064,0.9271247572366595,0.3863942956253613,25945.0
0.0885882609644338,0.0485297633277552,0.5075,1600.0
0.6097820170550271,0.9309116809116809,0.45338215455771824,25945.0
0.08807317220909808,0.04876249245422228,0.454375,1600.0
0.5176133072191111,0.910343489229575,0.36161110040470223,25945.0
0.07176601730452785,0.03921341145078021,0.4225,1600.0
0.5623777235815935,0.9229415904292751,0.4043939101946425,25945.0
0.0814535635934072,0.044754898930580454,0.4525,1600.0
0.6244836168629564,0.934065090574148,0.46903064174214687,25945.0
0.09195259663709127,0.051043604050423644,0.463125,1600.0
0.5609037593578552,0.9385853835021708,0.3999614569281172,25945.0
0.1018298413400409,0.0558554187640245,0.575625,1600.0
0.6097630602340851,0.9332697807435653,0.45280400847947583,25945.0
0.09180407078577037,0.05081232867553654,0.475,1600.0
0.5852290762882234,0.9327936588245215,0.42636346116785506,25945.0
0.09290755524702071,0.05119214586255259,0.501875,1600.0
